f_nf,aspect,dem,distance_from_river,flow_accumulation,land_use,lithology,plan_curvature,profile_curvature,rainfall,slope,soil,spi,tpi,tri,twi
1,307.9388084,15.5255264,524.9762831,0,68,3,-0.0418246,0.2354351,51.4288682,4.1024534,3,2.04e-05,-10.0432162,0.1699681,6.3444714
0,323.6039832,19.6904399,1284.0917527,108,55,3,-0.866284,0.4455628,50.7411136,1.0913805,3,89.3726106,-26.5050507,0.2376086,12.6530712
1,12.3378765,8.0700899,11.6161212,0,68,3,-0.154045,0.0784242,52.6129892,0.0045038,3,0.0003788,-5.1252295,0.1193987,8.0472378
0,195.3332077,96.5828155,2093.2563384,20,16,5,-0.0823273,-0.3571392,51.4966304,16.8295693,3,25.5604612,24.1583115,0.5395482,5.3505896
0,80.0269918,7.6455257,478.5918013,1,16,3,0.846791,-0.3573146,53.9902787,1.5387103,3,0.2098881,48.0810938,0.278011,7.1768307
0,261.039177,92.6276961,748.6673632,2,55,5,0.101993,-0.2901385,48.0934728,11.1514073,3,18.422224,12.8264848,0.2561017,6.1710647
1,147.9039222,7.6515554,284.6445339,0,1,3,-0.1377541,0.1507999,52.8298248,0.1907662,3,0.0400976,-2.4413822,0.2863804,8.7391491
0,49.0887344,15.7221937,1059.1462772,22,55,5,-0.034093,0.2884991,52.6589307,3.4331767,3,105.7593342,-12.8272803,0.1152185,8.1801777
0,23.3447431,42.4743572,786.4453483,2,55,5,-0.3513754,-0.0564723,52.0784306,5.5981154,3,12.0887411,-5.6464284,0.426048,7.1439513
1,274.6580756,24.7228189,889.2378984,102,68,3,-0.2082797,0.2565782,51.3161157,0.1942696,3,33.8325091,-1.9793681,0.2108155,10.6085081
1,105.9785316,7.4505887,1826.4200439,237,68,3,0.0691907,0.0872388,51.2937701,0.0178683,3,0.0294281,0.4193384,0.0792712,7.0937618
1,353.767456,67.8924745,0.0974403,14517,16,3,0.1854753,-0.0133902,49.0344285,0.0019603,3,1391.6352694,-3.1169382,0.1392642,8.9690307
0,348.8356294,79.4600922,471.7847573,49,68,2,-0.2844776,0.2149262,47.3366851,6.2524289,3,96.8607697,-7.1710466,0.3870996,10.7960612
0,274.8759423,126.6471726,1084.0578166,51,55,5,-0.4294296,0.0473312,50.5643527,5.250191,3,125.0667202,5.864736,0.4024844,11.111215
1,301.6956967,14.9347939,474.6476513,61,68,3,-0.2128155,-0.0779969,51.194378,1.8358252,3,0.8567568,-4.4683691,0.2769535,6.0204433
1,244.3234636,85.2758246,967.7985041,14682,32,3,-0.3271554,0.1816714,49.3228793,0.536537,3,4267.634481,-1.5377753,0.3404963,10.6337657
1,2.8919441,28.374374,1034.836335,1253,68,3,-0.2166302,0.0015202,50.4754871,0.0175493,3,505.197724,-4.6025918,0.1275983,12.9601369
0,282.2576718,377.0859985,1629.9587011,1,55,2,0.7105364,-0.1331493,46.111875,24.8192865,3,2.0210932,59.3372002,0.5041558,4.5933703
0,74.8942422,174.1671962,994.1992422,1,55,5,0.3821604,-0.2104601,47.5648625,2.7301494,3,0.0392533,15.2051991,0.4074021,4.78062
1,176.1499905,9.0721594,1364.5659495,5,68,3,0.0358304,-0.0022881,52.4003534,0.3256572,3,0.0008059,1.7434091,0.2464789,6.6475733
1,355.196056,20.9351125,639.9258526,16,55,3,0.037223,0.2475732,51.7168718,1.4007155,3,0.0034998,1.5474031,0.207038,8.4424403
0,150.178076,16.3738586,397.3760003,20,55,3,0.1557355,-0.2295185,53.8439038,3.8016294,3,33.7499048,5.2836252,0.2131453,7.0158262
0,292.730382,61.6133205,461.4316368,2,16,5,0.0784568,-0.0669166,52.421228,6.1980382,3,3.41752,2.0918629,0.4572582,4.7085053
1,307.9465537,20.9345231,0.4416463,4122,1,3,0.1070776,-0.0258781,50.8094657,0.6858942,3,937.3383341,-3.3230914,0.228652,13.3586294
0,3.5738659,230.8313119,2426.5072914,23,55,5,-0.1449568,-0.0753705,48.5361153,19.3199942,3,261.3786228,48.6663639,0.5194249,5.4188939
0,345.2761614,128.2588974,881.1505128,144,32,3,-0.9476404,1.1074525,48.8609695,5.1038122,3,102.2684728,-22.0362321,0.5055748,7.6241344
1,8.7636878,60.2594845,178.1769752,61,68,3,-0.1998539,0.0223964,48.6270586,0.0365885,3,2.1475491,-12.2528814,0.3048405,6.6566467
0,40.7991137,51.9277295,1135.3381769,54,68,5,-0.1702171,-0.0556847,51.9198402,3.1865619,3,264.5540032,-10.3606603,0.447258,9.3528459
0,265.1927461,367.2609046,769.8392223,1,16,2,0.4291741,0.2790212,46.2557754,12.1508094,3,0.0829048,7.3058485,0.5739692,4.7336759
0,226.5416057,24.3971722,394.6685532,2,55,3,0.3709516,-0.2215467,50.7339116,1.0958383,3,0.6233886,-1.4047049,0.4026174,8.1645304
0,216.4884807,377.0859985,2375.5632717,1,55,2,0.5659724,-0.3291968,46.3011086,26.5275538,3,9.3381608,39.1557419,0.5980012,4.7418326
1,36.6189878,8.9017189,1826.4200439,0,68,3,0.1082198,-0.1163986,52.9239072,1.1071452,3,0.0003324,1.5475437,0.2008399,5.6370724
1,23.3778262,123.6471929,1387.8520677,562,16,3,-0.0827546,-0.0512593,49.6909405,2.8437194,2,155.8406169,-0.5148655,0.4411342,7.5686786
1,40.5975294,61.6328189,7.0960976,15710,68,5,-0.1295105,0.2005461,50.2902113,0.0098302,2,1946.3274932,-9.1064499,0.1111518,7.6773553
0,269.0100454,125.4473422,1137.3337496,4,16,5,-0.2659942,0.0011668,49.7914409,6.0222667,3,1.5150856,13.6135941,0.3090476,5.1676128
0,26.2563014,92.1305576,1394.0703355,34,16,2,-0.2745251,-0.1628623,50.6325118,16.6345323,3,193.5813891,3.4733235,0.3765842,9.3538867
0,321.710402,148.5735515,1143.2832072,108,68,5,-0.1994882,0.3334071,47.8244975,5.9379666,3,324.51863,-6.6089288,0.406886,9.8141407
0,342.5106144,366.8307628,1143.0506857,4,55,3,0.4356579,-0.0925363,45.8905367,22.1566807,3,14.8774964,-4.940129,0.443853,4.5942649
0,335.54157,14.1441215,1157.9765535,151,68,5,-0.1662898,-0.1945353,51.9166396,2.1431871,3,155.9993402,-23.490606,0.2635331,13.2151397
1,1.5937908,22.0487357,1826.4200439,18329,32,3,-0.1663604,0.1104957,51.6161499,0.8637668,3,5577.965735,1.087302,0.3936361,13.0817061
1,352.3743117,7.9608941,14.82333,0,32,3,0.6094682,-0.1574202,52.7100262,0.7198486,3,0.0232049,1.9112451,0.1589907,8.5850117
0,185.481364,148.0088889,1710.3573475,16,55,3,-0.5997013,-0.483732,47.5548802,9.0562712,3,102.095538,-6.3376863,0.4982481,7.4385605
0,56.7289984,258.3236376,431.9923333,1,55,5,0.5433713,-0.1389535,48.3597691,9.2875534,3,0.1559816,39.8201793,0.4367478,5.7368279
1,287.9942192,14.5537023,128.055696,333,68,3,0.0016884,0.2762648,51.3999615,0.0007649,3,0.440624,-1.4703889,0.1369666,11.1632185
1,356.0300793,54.6089127,88.3861296,0,68,5,0.2133599,0.0230061,50.3337293,1.4209904,3,0.3411009,-2.9272575,0.3905002,8.176131
1,254.1625776,18.0063303,312.2023807,0,32,3,0.4776217,-0.0808324,52.8418777,3.918936,3,0.003361,1.5301485,0.1569944,6.5879344
0,108.6745182,185.3438429,1908.754393,3,55,5,0.3068556,0.0393937,47.3133931,8.217602,3,3.4085676,-15.7994823,0.4473222,6.5284581
1,113.350437,34.4793174,6.3704029,3736,55,3,-0.2838234,0.2854927,49.7076464,3.3346553,3,2248.8398547,-3.5433268,0.3002208,11.2613156
0,320.3797938,143.5179775,1213.1848446,5,55,2,0.5062504,-0.2690479,48.5527489,15.2036709,3,21.3548169,21.0765266,0.592761,6.1163348
1,61.0053058,26.6817795,958.5697366,1,68,5,-0.1640673,-0.2861652,49.9984012,0.004929,3,0.0050522,-1.0643305,0.2054553,6.2109534
0,167.555244,208.2849815,824.500722,54,55,5,0.0922679,-0.2632223,49.2570065,10.8368631,3,117.8797365,11.2673385,0.4084938,5.2792013
0,330.5181324,118.5707112,1980.1770792,4,55,2,-0.0731387,-0.0848624,47.3834988,13.5891735,3,51.8906213,2.2147049,0.4473801,6.2305688
1,341.1398283,95.6935567,1826.4200439,0,68,2,0.2482627,-0.035462,49.2584631,3.8614468,3,1.9e-06,2.7730112,0.4277666,5.650047
1,1.3196262,38.104311,143.4077838,489,68,3,-0.2258564,-0.0310862,48.4473316,0.9142895,3,0.2884702,-7.0186629,0.1800415,7.8799685
1,14.076658,7.4160078,190.2465494,3983,68,3,-0.2069241,0.108172,53.2689057,0.003862,3,205.2192919,-3.9843963,0.1134124,7.3641725
0,329.4962181,122.2370077,1121.5909486,8,55,5,0.3373726,0.2413941,48.560451,8.553603,3,30.9237045,3.4310403,0.366147,4.6622733
0,4.6129457,85.6037608,831.0868518,1,16,3,0.3147371,-0.1750813,50.7178548,19.3491849,3,0.0947923,-6.4311778,0.41339,5.1534557
0,236.4533362,103.6440876,1202.8226567,62,16,5,0.1014402,-0.1989121,48.613749,1.285908,3,22.5701267,9.8923696,0.1961218,7.4451791
0,158.9083772,120.9134779,1748.5809493,1,55,5,0.257289,0.2088781,47.796711,7.7924018,3,0.0104066,19.0278859,0.4048999,6.8584917
0,350.7881864,11.7023522,195.0740719,105,55,5,-0.1439527,-0.1191269,54.02543,0.8322927,3,423.8594641,13.7711496,0.2963256,13.6284095
1,239.5564045,16.2114007,576.1314577,0,68,3,0.1099722,0.0150364,52.1541524,0.5294484,3,0.0,-4.7777312,0.2317847,5.8376188
0,278.5657811,7.1863596,1476.263074,12,55,5,-0.4755789,-0.0528864,53.1029576,3.1874676,3,58.7442573,-11.8908293,0.247895,7.5176391
1,266.0234494,69.3903009,329.5151964,3038,55,3,-0.0038922,0.0578581,49.6730689,1.9930694,3,8.5837459,-0.6868959,0.3642314,6.9382308
1,229.5868049,55.4525463,1022.8042877,1318,68,3,0.1819696,-0.1114087,49.7028605,0.6123213,3,0.0019715,4.5363542,0.2724755,6.0428453
0,181.8311267,196.6772695,1012.8222434,4,32,5,-0.0240812,0.199804,47.3500258,11.0388641,3,32.1145715,4.4198371,0.3071319,5.6537577
0,89.1873663,305.4627271,1913.709072,2,55,5,-0.1740355,-0.1229841,46.1552907,10.5231447,3,0.0416862,4.4091676,0.4546208,4.7216467
0,63.0460329,171.9135842,736.3040345,26,55,5,-0.016521,-0.3227267,50.3996811,12.6073308,3,75.3856232,32.0115964,0.4228749,5.0177927
1,42.2849272,47.2730356,167.0896847,0,68,3,0.3886357,-0.2998942,50.9123919,0.7876585,3,0.0,3.8055118,0.1664027,5.5925396
0,12.9544676,153.2702345,843.869848,5,16,5,-0.2581211,0.3171817,50.6745053,6.7206009,3,11.6043825,19.1229548,0.3579227,4.8177979
1,87.4263304,63.0004467,65.1376318,1141,1,3,-0.1866722,0.1971464,48.8336827,0.6872462,3,53.1862709,-8.1243055,0.286395,12.0208543
0,338.3907763,151.3719269,2831.3164487,1,55,5,-0.3221868,-0.358721,47.3214644,13.6361999,3,0.9158445,11.0533022,0.4573261,4.6069995
1,67.6685096,97.0896501,0.0130171,301,68,3,-0.1194158,0.0855957,48.9449176,3.9524791,3,45.0425968,-3.7912305,0.274755,6.4737022
0,302.0694732,12.1575739,787.0859758,1,55,3,-0.0916622,0.1131617,49.8048057,2.2112808,3,4.969586,1.1873419,0.159466,9.3307595
1,10.7946221,31.3644484,38.6469009,0,68,3,-0.2605028,0.1122616,50.9607416,6.8544005,3,3.7e-06,1.6569399,0.2723298,5.4585601
1,28.5006147,31.9092791,4.1368542,1,68,3,-0.3088138,-0.0152714,49.6814035,0.8270694,3,8.99189,-2.4195796,0.0672833,9.626274
0,165.2678795,58.5369984,1576.1500214,23,55,3,0.2792906,0.1470174,50.8518563,2.1439069,3,13.2328905,-21.987873,0.2591576,7.9367271
1,336.7023577,30.8889453,132.4067566,0,68,3,0.3779461,-0.3143946,50.2885131,0.7656484,3,0.0,-0.789423,0.3661297,6.1244191
1,302.8220801,86.6346681,156.4187295,14689,55,3,-0.3339212,0.3777827,49.2141134,5.717788,3,1916.7926366,-0.5274497,0.3709108,6.2580628
1,9.5424496,62.0077128,959.5221936,3,68,3,-0.2020236,0.0859613,50.8140511,0.3606874,2,2.1061553,1.9761913,0.1676483,5.6602199
0,19.1580214,21.6029549,669.0999767,83,68,2,0.077387,0.1803934,53.6673981,2.2808016,3,189.1402427,3.5101853,0.3900995,10.6709822
1,296.3588291,20.0383713,62.2284066,1,68,3,0.2592896,-0.0900945,51.4442905,0.2169522,3,0.0,4.964306,0.2317165,5.9419677
0,3.0452332,45.2570176,1953.3286368,34,55,3,-0.2357645,0.4165014,48.2382502,18.1482837,3,231.7625491,13.0818896,0.3058754,4.6594123
1,149.9721246,43.5404168,0.2182465,8139,68,5,-0.038204,0.0582254,49.1483716,8.7e-06,3,3581.0484395,-15.172505,0.1760076,12.5625593
1,350.5579584,51.0765434,116.0866959,218,68,3,-0.3178327,0.0354448,50.6012142,1.0752229,3,0.7301629,-6.3887258,0.3609723,6.9278558
1,190.0512432,86.9704,42.5709632,1362,55,3,0.1205306,0.1139017,48.0860944,0.0036576,2,171.3916241,-5.4001614,0.3133934,12.7008479
1,226.4884734,101.5693116,29.9998398,1,32,3,0.0564227,-0.2476978,49.7719006,0.1457736,3,0.0003045,2.3879884,0.4384762,7.7040027
0,165.2888607,34.0228108,718.6754311,13,32,5,-0.4599352,0.6921826,50.0843589,3.0365251,3,1.5417817,-22.3826416,0.2884747,7.3662597
0,89.806905,37.0391797,1084.7751592,9,68,5,0.1364857,0.5635651,49.0363958,2.895827,3,16.4420886,-14.5934668,0.3682931,8.713721
1,276.4583507,33.7217356,256.3311301,444,68,3,0.1273353,-0.0784539,50.5419177,0.0295761,3,39.7501894,-6.9623896,0.2031875,7.1509751
0,261.5977647,301.8092606,1372.5710469,4,68,2,0.0895377,-0.1409711,45.8916124,22.8043368,3,76.6123647,-7.6392022,0.5438749,5.2751537
0,172.5378878,249.0803417,2451.9787381,36,68,5,-0.0788704,0.0561838,46.817006,16.2602202,3,23.72639,11.1566547,0.5825836,6.5969887
0,54.8011698,110.1729445,1805.8438948,5,55,5,0.2114025,-0.1455368,50.4994654,12.8352963,3,15.4309843,-0.187726,0.4515591,6.5143543
0,300.4799304,29.5632884,1408.3203843,59,55,5,0.1514696,-0.4042712,51.6548087,8.7752906,3,186.6814427,-7.6458679,0.4707534,12.2185042
1,176.1367342,33.3759748,1826.4200439,1920,32,3,-0.1797199,-0.059166,51.8557761,0.2505023,3,0.6207545,2.0841158,0.3735779,7.9634052
0,279.9899778,44.8773138,1880.6293616,3,55,5,0.1117215,-0.0183882,51.1339372,5.4352309,3,92.9563077,22.0373605,0.397317,7.1105533
1,1.3211652,68.6062083,1258.458875,1350,68,3,-0.0924722,0.1289133,48.6524704,1.671927,2,0.1166867,-3.3542077,0.32833,6.0664801
0,152.9862713,66.4546397,1167.0362095,139,55,5,0.0573182,0.2322488,47.766272,12.8192317,3,370.802876,-11.3008846,0.3235451,7.5459899
0,214.3549252,112.4835486,1481.811806,10,55,1,0.3149877,-0.5690373,50.4685822,6.3649034,3,101.8943916,25.8174576,0.4741385,8.7518738
0,133.1979442,314.0786386,847.8162334,13,55,5,0.0236012,0.3602233,46.1684069,17.0810329,3,32.168396,-15.7134307,0.3444922,5.0033763
0,19.7666262,87.6134513,1653.3622375,5,55,5,-0.3561273,0.3041861,47.6000463,8.3169476,3,0.3679044,-11.2504956,0.2812277,6.7504275
1,4.5815139,8.4074053,231.3760979,0,68,3,0.1361219,0.1997125,52.3441329,0.0105488,3,0.0,-8.2179337,0.2826917,9.7132242
1,249.604578,103.8925269,1826.4200439,36,68,3,-0.2028855,0.0386732,48.2079627,9.3362303,3,121.5909631,0.2851868,0.3352389,5.8659162
1,203.3504339,61.5332099,590.3463403,0,32,3,-0.0363663,0.0164673,49.98982,2.1048022,3,0.0,1.611808,0.4624624,7.4298495
0,336.8575062,35.0050914,814.7499476,158,68,3,-0.1291857,0.1270055,49.5898124,3.8292577,3,516.1214679,-4.7720358,0.1914953,11.708417
0,207.7884114,7.5545538,865.4276589,3,1,3,0.1361754,0.0471206,54.2658463,1.2700217,3,2.8290696,12.9063479,0.2056007,9.212114
0,109.817563,14.5881126,566.2758588,112,55,3,-1.0236589,0.4666072,53.5500858,0.6929378,3,250.9496341,-24.3356896,0.2768101,13.1117688
1,240.6061046,25.1915057,1724.1459383,0,68,3,-0.1150967,0.0150788,50.3276093,2.3785127,2,0.0006527,3.6516629,0.2209675,6.3760567
1,64.644237,13.1226047,1826.4200439,401,32,3,-0.1629595,0.0904654,50.9428863,2.2722567,3,0.0010815,-4.4059099,0.2808624,6.0957962
1,270.2087984,8.641145,254.91003,3570,68,3,-0.0742666,0.1920745,52.7238515,1.1341355,3,95.3527377,-2.287175,0.1268821,11.7337835
1,40.4769623,21.6874062,1162.028224,2433,68,3,-0.3588743,0.0518352,51.2837091,0.0096423,3,177.4374289,-10.1872635,0.251683,7.9398845
1,339.905568,50.5058949,608.9225926,4889,1,3,-0.1095695,-0.0195183,51.5413137,1.4814246,3,937.2877494,0.0137145,0.3023584,11.8084614
0,61.959225,68.7681338,843.7429008,14,55,5,0.194833,0.065721,51.2794369,6.5575933,3,48.9896652,-6.88953,0.2421488,8.4958938
0,92.4954837,259.4315466,891.4265373,6,16,2,-0.1936879,-0.2193134,48.1775777,24.9075976,3,32.7134444,29.0676103,0.4311261,4.6080422
1,357.0632799,24.3178645,1646.9259722,1,68,2,0.0666193,-0.0819246,51.2331622,3.3844534,3,0.2565836,1.5366609,0.2127038,6.7931989
0,310.7385415,42.5363022,1425.693817,103,55,5,-0.5340761,0.2853436,52.2561639,8.095793,3,156.4811147,-19.4667498,0.2929488,12.008572
1,296.3149228,23.3934522,1826.4200439,0,68,3,0.0816658,-0.0010861,50.935832,1.4892337,3,0.0031209,6.9756139,0.2462366,5.7895825
1,62.0443033,16.2423964,1285.5061538,93,68,3,-0.1983519,0.1161746,52.587613,1.9076856,3,0.2015966,-0.7645471,0.3600958,7.0353349
0,355.7279828,56.7538362,1623.4050082,30,68,2,-0.2926483,0.2211203,48.1689638,3.8890804,3,36.2459455,-10.460732,0.3316689,11.3956229
1,13.6573758,7.8646421,534.3583088,1174,68,3,-0.1777198,0.053524,51.5515013,0.2266008,3,28.0563531,-4.5092179,0.1840344,10.7298117
0,67.5686186,217.3981548,1724.4847254,1,68,5,0.3472618,-0.1314363,46.2754491,16.3229814,3,0.0198195,1.8498452,0.3897373,4.5956044
1,191.7221676,58.0037738,456.109166,7549,32,3,-0.2079968,0.0805378,49.8303204,4.4044129,3,212.7108102,1.6107168,0.399244,5.7267522
1,162.3070966,16.9516887,32.4154159,2406,68,3,-0.1395305,0.2144681,50.3666919,0.3775182,3,88.4316456,-4.7507216,0.1213592,11.0571307
0,44.2668828,92.7221706,974.7288008,5,55,5,0.1625044,0.2317237,47.9737406,16.274404,2,49.2197068,9.3973882,0.267122,4.63509
0,297.0019468,110.8982113,1716.4732066,142,16,3,-1.04951,0.4533439,49.0045956,8.5106893,3,531.5542591,-6.1812937,0.4022297,7.11683
1,123.2350717,21.0697497,1303.2737427,0,68,3,-0.0444886,0.0292262,51.2004702,0.2855412,3,2e-07,-2.1556381,0.2069285,6.0604782
0,9.4164501,61.6611225,830.1659076,2,55,5,-0.0004106,0.158825,51.5662783,5.3182595,3,0.4147315,4.919538,0.1899318,8.693553
0,301.0108741,111.0171269,1441.5852164,37,16,5,0.1245676,-0.1582749,51.1441301,2.8672254,3,220.004297,15.7724609,0.4732295,8.532212
0,211.7754321,249.2814868,2270.1597326,4,55,5,0.1563674,-0.3247754,47.3764224,22.776059,3,18.4768888,39.9842537,0.4617578,4.6573504
0,286.5105059,27.5297892,1099.4683856,5,32,3,-0.1629233,0.1574629,51.3547353,2.2453863,3,2.8241249,-14.2052821,0.2372437,5.7575168
1,92.3043425,17.4802711,1164.5431689,8708,68,3,-0.2256887,0.0351302,52.4920737,1.6414277,3,2067.562705,2.5244154,0.243784,8.4328455
1,134.9470504,9.5932251,1313.9547464,538,68,3,0.1245146,-0.1531455,53.3352783,0.1660095,3,0.0075562,1.4421499,0.2759243,8.338188
1,279.1249837,10.4218908,69.4778252,1161,68,3,-0.3469046,0.0674711,52.5078116,3.9918154,3,98.0252718,0.3482088,0.1333632,9.5063405
0,346.5375785,103.5536287,998.0565893,8,55,3,0.6274281,-0.0929185,50.6580987,5.59049,3,40.243557,28.412962,0.3953645,6.7985012
0,289.8895463,46.9570164,1516.2245344,16,55,5,0.3580717,-0.265734,51.2316406,3.6907635,3,45.6201186,9.5967435,0.3909965,8.7674852
1,81.6912613,12.6147499,13.4769791,0,68,3,0.0388675,-0.4237062,53.6626649,1.8994712,3,0.1162917,3.7550909,0.1858371,8.858988
0,104.6006439,233.5900474,1795.3456335,6,68,2,-0.1840063,0.3111178,46.4863927,12.2407998,3,22.2299529,5.393615,0.4558,5.9593858
1,192.0637645,11.3130515,1682.1091585,0,68,5,0.1689338,-0.3502532,51.0125912,0.1324825,2,0.0,4.0146435,0.1395074,9.4980762
0,271.4969392,48.0022058,394.7153936,2,32,5,0.0547068,-0.17665,52.1136737,0.4156652,3,19.6001912,-10.9926449,0.1214787,8.0918361
0,174.2857527,11.0411598,891.6797264,40,55,5,-0.4210722,-0.16292,54.2908805,0.6955274,3,169.8478878,11.9950435,0.2279657,12.6553989
1,174.3836892,22.1242344,477.2908369,5,55,3,0.0270725,-0.0017932,51.3292026,0.4145982,3,0.0335409,0.4253421,0.3361863,7.6348109
1,151.618043,53.1088041,29.5229354,32,68,3,-0.1304038,-0.0586448,49.432792,0.3402355,2,76.5350083,-1.3320319,0.1527804,10.9661021
1,7.0892584,92.4060017,325.0560105,0,68,3,0.0626049,-0.3597489,48.8872468,3.7068962,3,0.0,0.7196187,0.3457916,5.4817751
1,315.3781613,7.3610434,1.2619616,12035,32,3,-0.0095682,0.13132,53.433315,0.7089307,3,15.2122102,0.2998334,0.0891242,9.7376253
0,312.4692603,283.5903225,470.838211,1,55,5,0.640168,-0.2457275,46.7397687,18.7640439,3,0.0112443,17.1596367,0.3974753,4.5937109
1,303.13665,56.2929962,2.3449706,1,68,3,0.0590017,-0.1517426,50.5668326,5.6080015,3,223.2742928,-1.2794265,0.3835799,6.21275
0,330.8628615,377.0859985,3030.7448778,2,55,5,0.16659,0.1953876,46.1755234,22.7205992,3,15.6781323,13.3390381,0.659702,4.6507071
1,210.3939929,17.8834839,56.2900138,4220,68,3,-0.3051231,0.465172,50.6942848,5.8230796,3,255.3026316,-4.7896798,0.1464664,9.7312586
1,265.2726283,27.3626028,188.5405712,0,68,3,-0.0044981,-0.1780043,50.9368553,1.8809132,3,9.8718454,0.607464,0.0957317,10.6167792
0,189.119418,73.2052115,750.8266445,8,55,5,-0.1723439,-0.2403485,50.3176345,5.0685107,2,25.3392672,41.9686944,0.4157272,5.9460071
0,142.818201,54.9591266,1725.9638077,97,55,5,0.2382166,-0.1272234,52.9440368,1.8094064,3,120.8119113,-1.4253399,0.5441321,11.5640927
1,349.8163187,13.3978687,75.0374762,0,55,3,-0.1365388,-0.0087938,51.9860321,4.0583622,3,2.92e-05,4.8167327,0.1498928,8.41545
0,17.0025116,191.1464916,1783.8450299,93,55,5,-0.4956484,0.377507,50.5318467,8.3337771,3,191.3473147,-11.8002067,0.5003499,6.9447582
0,339.5163406,298.8590211,1549.8231554,2,55,3,0.5121903,0.8522919,46.8370577,12.9828371,3,8.15852,21.3467432,0.6117607,4.6364369
0,346.7322062,187.0602329,1143.5704216,1,55,2,0.5193675,-0.2867735,47.6801503,10.940069,3,0.3260741,-2.7210661,0.3853966,4.6845919
0,87.5631634,82.6428978,1422.9353395,9,55,5,0.3683687,-0.1964203,50.1714203,5.121589,3,44.8643039,-2.6648291,0.3050615,7.1092218
0,25.9845126,13.7224213,934.2581581,8,16,3,-0.2642057,0.1708635,53.5511073,5.9192562,3,16.5094473,-3.5109714,0.3397379,5.4783676
1,136.8267432,14.8425868,767.3877354,62,68,5,-0.1278429,-0.1044508,51.8770138,5.0949063,3,1.758404,3.3959998,0.0969147,6.2501174
1,346.9666548,7.8828536,41.8449786,815,55,3,0.3497081,-0.0956242,53.7017965,0.0386028,3,0.9409321,-3.6030562,0.0703546,12.3482211
1,335.9976011,62.4770189,0.2474073,104,68,3,0.093743,0.0859801,49.3739984,4.3648501,2,0.001346,-5.2444832,0.4132699,5.9022196
0,340.3641152,115.9290738,1356.5200471,108,16,5,-0.279947,0.3772514,48.2253841,4.4301127,3,544.1030179,5.9279882,0.4804251,7.4845578
0,208.418039,154.9521738,707.2499769,1,16,5,-0.184475,0.1102255,47.2221969,17.6838423,3,0.0164001,5.141418,0.3371972,4.6531027
1,355.1072376,37.1136778,4.6464397,303,68,3,0.1818524,0.0273776,50.2223161,0.4460033,2,0.496232,-5.0410698,0.1311166,8.0077714
0,234.0387218,202.3254112,1478.7532784,24,32,5,-0.0967626,0.2608861,46.1697426,11.3224601,3,151.5161808,6.2270941,0.4143633,7.5639296
1,67.6433085,48.0628802,0.9178708,2029,32,3,0.0186451,-0.0233281,49.573045,0.0159326,3,1342.6477191,-9.5260539,0.2550935,13.8866173
1,129.4610089,41.9028531,615.3016725,64,68,3,-0.0745005,0.2590885,49.4590586,0.9218075,3,0.0001018,-3.431687,0.3558548,7.7232006
1,120.6075643,17.7917561,906.4267301,58,68,3,-0.1980758,0.0171114,51.0973982,3.4317305,3,0.1829228,-5.0700046,0.2629906,7.6593786
1,134.8029888,16.6288009,1567.8519856,0,68,5,0.310044,-0.1013892,51.2156368,4.4615753,3,3e-07,4.4266733,0.2131698,5.5802487
0,1.8367052,82.1232876,373.2697942,48,55,1,-0.1205398,0.1968726,51.1950453,23.6794709,3,242.9369499,22.5314474,0.4481557,5.0482057
1,354.4619866,37.0495125,94.714699,768,16,3,-0.0629923,0.1924145,49.8607764,8.9379236,3,44.6570799,0.5974003,0.3788913,7.4484598
0,207.6397831,34.2709756,1267.7364623,2,32,3,-0.0565853,0.0293832,50.3848584,3.5067584,3,1.922654,-6.2914955,0.1916963,10.1133432
0,57.1038213,51.7684382,2012.6825906,12,16,2,0.2745154,-0.0970993,50.174382,3.0190696,3,36.0869554,4.4333218,0.4709239,6.739271
0,167.7874263,298.4323349,1678.6550556,1,16,5,0.3412602,0.0781794,47.1362224,14.1361817,3,0.019731,16.4943233,0.3874967,4.6029098
0,55.4114065,333.8829553,2164.0824238,22,55,3,-0.0865186,-0.0702619,46.829671,17.1087743,3,64.069499,-1.6747993,0.5007164,4.9122451
1,145.1528023,9.5145355,260.3524975,26,68,5,0.1051326,-0.0627171,52.1947592,5.55e-05,2,0.6453484,-5.2711937,0.1501841,10.8001309
1,348.5934222,9.9672863,24.5022193,861,16,3,0.1599923,0.1415595,52.1428196,3.556341,3,1.109748,-4.2976391,0.3394819,5.863829
0,15.007752,354.3624492,559.692592,2,55,2,-0.3655667,0.0996622,46.0909876,22.0787583,3,32.3206058,4.0511328,0.6606486,4.6008045
1,153.4633772,12.1652912,895.3360745,242,68,3,-0.2047394,0.314453,52.4964562,4.6222727,2,29.897777,-0.9466837,0.2333774,6.8611153
1,177.7244356,69.8767769,35.1484107,41,68,3,-0.0666851,0.0616972,49.7304233,0.3512146,3,10.6715197,-1.6937823,0.3285808,7.0039474
1,356.4261351,8.6762416,616.6915805,0,68,3,-0.0014827,0.0868198,52.5560139,5.0688983,3,6e-07,2.4536238,0.2432808,5.5825425
0,148.4920002,79.1117416,1389.8922779,6,55,3,0.3985071,-0.0474037,48.6180395,7.578152,3,16.4705421,-2.04245,0.2883456,7.5209982
